"filename", "language", "Rust", "TOML", "JSON with Comments", "Markdown", "YAML", "Shell Script", "Makefile", "JSON", "PowerShell", "XML", "C++", "C", "Python", "JavaScript", "HTML", "CSS", "TypeScript", "Ignore", "Go", "Java", "Ini", "comment", "blank", "total"
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/no_alloc/bench.rs", "Rust", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/no_alloc/bench_typed.ny", "Rust", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/no_async/bench.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/no_async/bench.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/no_async/bench.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 3, 17
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/no_async/bench.ny", "Rust", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/no_async/bench.rs", "Rust", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/no_async/bench_typed.ny", "Rust", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/no_io/bench.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/no_io/bench.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/no_io/bench.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 3, 13
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/no_io/bench.ny", "Rust", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/no_io/bench.rs", "Rust", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/no_io/bench_typed.ny", "Rust", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/no_net/bench.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/no_net/bench.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/no_net/bench.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 3, 13
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/no_net/bench.ny", "Rust", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/no_net/bench.rs", "Rust", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/no_net/bench_typed.ny", "Rust", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/pgo_training/branch_dispatch.ny", "Rust", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 23
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/pgo_training/mixed_mod.ny", "Rust", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 16
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/pgo_training/nested_compare.ny", "Rust", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 25
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/results/README.md", "Markdown", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 37
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/results/latest.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 817, 0, 0, 0, 0, 0, 0, 0, 10, 827
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/single_thread/bench.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/single_thread/bench.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/single_thread/bench.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 3, 19
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/single_thread/bench.ny", "Rust", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/single_thread/bench.rs", "Rust", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/single_thread/bench_typed.ny", "Rust", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/strings/concat/bench.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 4, 20
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/strings/concat/bench.ny", "Rust", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/strings/concat/bench_typed.ny", "Rust", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/strings/replace/bench.ny", "Rust", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/strings/replace/bench_typed.ny", "Rust", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/strings/split/bench.ny", "Rust", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/strings/split/bench_typed.ny", "Rust", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/strings/substring/bench.ny", "Rust", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/strings/substring/bench_typed.ny", "Rust", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/strings/utf8/bench.ny", "Rust", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/strings/utf8/bench_typed.ny", "Rust", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/struct_sum/README.md", "Markdown", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/struct_sum/StructSum.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 2, 19
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/struct_sum/struct_sum.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/struct_sum/struct_sum.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/struct_sum/struct_sum.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 4, 19
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/struct_sum/struct_sum.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/struct_sum/struct_sum.ny", "Rust", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/struct_sum/struct_sum.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/struct_sum/struct_sum.rs", "Rust", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/struct_sum/struct_sum_typed.ny", "Rust", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"/Volumes/Macbook/npm_projects/me/nyra/examples/comparison/struct_sum/struct_sum_untyped.ny", "Rust", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Volumes/Macbook/npm_projects/me/nyra/examples/compiler_check.ny", "Rust", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 8
"/Volumes/Macbook/npm_projects/me/nyra/examples/compiler_check_typed.ny", "Rust", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 8
"/Volumes/Macbook/npm_projects/me/nyra/examples/compress/gzip_roundtrip.ny", "Rust", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Volumes/Macbook/npm_projects/me/nyra/examples/control_continue.ny", "Rust", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 20
"/Volumes/Macbook/npm_projects/me/nyra/examples/control_continue_typed.ny", "Rust", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 20
"/Volumes/Macbook/npm_projects/me/nyra/examples/crypto/aes_roundtrip.ny", "Rust", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Volumes/Macbook/npm_projects/me/nyra/examples/crypto/hmac_sha256.ny", "Rust", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Volumes/Macbook/npm_projects/me/nyra/examples/crypto/sha256.ny", "Rust", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Volumes/Macbook/npm_projects/me/nyra/examples/crypto/sha512.ny", "Rust", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Volumes/Macbook/npm_projects/me/nyra/examples/database/btree_map.ny", "Rust", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Volumes/Macbook/npm_projects/me/nyra/examples/database/btree_range.ny", "Rust", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 18
"/Volumes/Macbook/npm_projects/me/nyra/examples/database/btree_split.ny", "Rust", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 20
"/Volumes/Macbook/npm_projects/me/nyra/examples/database/lsm_compaction.ny", "Rust", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 26
"/Volumes/Macbook/npm_projects/me/nyra/examples/database/redis_server.ny", "Rust", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Volumes/Macbook/npm_projects/me/nyra/examples/database/resp.ny", "Rust", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"/Volumes/Macbook/npm_projects/me/nyra/examples/database/sql_parse.ny", "Rust", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 15
"/Volumes/Macbook/npm_projects/me/nyra/examples/database/sqlite_rows.ny", "Rust", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 25
"/Volumes/Macbook/npm_projects/me/nyra/examples/defer_return_smoke.ny", "Rust", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 11
"/Volumes/Macbook/npm_projects/me/nyra/examples/dev/compiler_inprocess.ny", "Rust", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Volumes/Macbook/npm_projects/me/nyra/examples/dev/pkg_verify.ny", "Rust", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Volumes/Macbook/npm_projects/me/nyra/examples/doc_comments.ny", "Rust", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 17
"/Volumes/Macbook/npm_projects/me/nyra/examples/doc_comments_typed.ny", "Rust", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 17
"/Volumes/Macbook/npm_projects/me/nyra/examples/enum_payload_match.ny", "Rust", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 36
"/Volumes/Macbook/npm_projects/me/nyra/examples/env_set_smoke.ny", "Rust", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 22
"/Volumes/Macbook/npm_projects/me/nyra/examples/ffi/call_libc/README.md", "Markdown", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 23
"/Volumes/Macbook/npm_projects/me/nyra/examples/ffi/call_libc/main.ny", "Rust", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 9
"/Volumes/Macbook/npm_projects/me/nyra/examples/ffi/export_greet/README.md", "Markdown", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 35
"/Volumes/Macbook/npm_projects/me/nyra/examples/ffi/export_greet/java_host/README.md", "Markdown", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 20
"/Volumes/Macbook/npm_projects/me/nyra/examples/ffi/export_greet/main.ny", "Rust", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"/Volumes/Macbook/npm_projects/me/nyra/examples/ffi/export_greet/node_host/call.mjs", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 4, 5, 49
"/Volumes/Macbook/npm_projects/me/nyra/examples/ffi/export_greet/node_host/package.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Volumes/Macbook/npm_projects/me/nyra/examples/ffi/export_greet/python_host/call.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 44
"/Volumes/Macbook/npm_projects/me/nyra/examples/ffi/export_greet/rust_host/Cargo.toml", "TOML", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"/Volumes/Macbook/npm_projects/me/nyra/examples/ffi/export_greet/rust_host/build.rs", "Rust", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 32
"/Volumes/Macbook/npm_projects/me/nyra/examples/ffi/export_greet/rust_host/src/main.rs", "Rust", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"/Volumes/Macbook/npm_projects/me/nyra/examples/ffi/hello_from_rust/Cargo.toml", "TOML", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"/Volumes/Macbook/npm_projects/me/nyra/examples/ffi/hello_from_rust/README.md", "Markdown", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18
"/Volumes/Macbook/npm_projects/me/nyra/examples/ffi/hello_from_rust/build.rs", "Rust", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"/Volumes/Macbook/npm_projects/me/nyra/examples/ffi/hello_from_rust/main.ny", "Rust", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Volumes/Macbook/npm_projects/me/nyra/examples/ffi/hello_from_rust/src/main.rs", "Rust", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 11
"/Volumes/Macbook/npm_projects/me/nyra/examples/games/array_repeat_mul.ny", "Rust", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Volumes/Macbook/npm_projects/me/nyra/examples/games/array_repeat_mul.typed.ny", "Rust", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Volumes/Macbook/npm_projects/me/nyra/examples/games/audio_paths.ny", "Rust", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Volumes/Macbook/npm_projects/me/nyra/examples/games/audio_paths.typed.ny", "Rust", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Volumes/Macbook/npm_projects/me/nyra/examples/games/ecs.ny", "Rust", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/Volumes/Macbook/npm_projects/me/nyra/examples/games/ecs.typed.ny", "Rust", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/Volumes/Macbook/npm_projects/me/nyra/examples/games/grid2d.ny", "Rust", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Volumes/Macbook/npm_projects/me/nyra/examples/games/grid2d.typed.ny", "Rust", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Volumes/Macbook/npm_projects/me/nyra/examples/games/trig_raycast.ny", "Rust", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 9
"/Volumes/Macbook/npm_projects/me/nyra/examples/games/trig_raycast.typed.ny", "Rust", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 9
"/Volumes/Macbook/npm_projects/me/nyra/examples/games/voxel_chunk.ny", "Rust", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Volumes/Macbook/npm_projects/me/nyra/examples/games/voxel_chunk.typed.ny", "Rust", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Volumes/Macbook/npm_projects/me/nyra/examples/graph_arc_smoke.ny", "Rust", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"/Volumes/Macbook/npm_projects/me/nyra/examples/inference_array_return.ny", "Rust", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 18
"/Volumes/Macbook/npm_projects/me/nyra/examples/inference_generics.ny", "Rust", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 36
"/Volumes/Macbook/npm_projects/me/nyra/examples/inferred_arrow_smoke.ny", "Rust", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Volumes/Macbook/npm_projects/me/nyra/examples/iter_smoke.ny", "Rust", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"/Volumes/Macbook/npm_projects/me/nyra/examples/json/decode_i32.ny", "Rust", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Volumes/Macbook/npm_projects/me/nyra/examples/language/continue_stmt.ny", "Rust", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/Volumes/Macbook/npm_projects/me/nyra/examples/language/i64_format.ny", "Rust", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Volumes/Macbook/npm_projects/me/nyra/examples/language/i64_format.typed.ny", "Rust", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Volumes/Macbook/npm_projects/me/nyra/examples/language/match_nested.ny", "Rust", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 21
"/Volumes/Macbook/npm_projects/me/nyra/examples/language/match_nested.typed.ny", "Rust", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 21
"/Volumes/Macbook/npm_projects/me/nyra/examples/language/match_or.ny", "Rust", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 20
